"","col_id","col_area","section_id","project_id","max_thick","min_thick","t_age","b_age","pbdb_collections"
"533",89,19038.189,687,1,165,71,337.125,357.05,1
"534",89,19038.189,686,1,198,151,358.9,383.95,0
"535",89,19038.189,685,1,38,0,437.225,440.8,0
"536",89,19038.189,684,1,179,78,448.05,459.8,15
"537",89,19038.189,683,1,324,202,475.775,501,0
"538",89,19038.189,682,1,12000,0,1040,1060,0
"539",90,28779.035,691,1,14,0,305.2333,306,3
"540",90,28779.035,692,1,154,88,336.4167,351.5,2
"541",90,28779.035,693,1,55,32,352.7334,357.05,0
"542",90,28779.035,694,1,145,57,358.9,379.925,0
"543",90,28779.035,695,1,121,68,381.775,386.45,1
"544",90,28779.035,696,1,98,60,449.1667,459.8,0
"545",90,28779.035,697,1,550,273,475.775,501,0
"546",91,16719.473,705,1,33,0,305.2333,305.6167,0
"547",91,16719.473,704,1,48,6,306,312,14
"548",91,16719.473,703,1,229.1,77.3,336.4167,381.775,39
"549",91,16719.473,6340,1,36,0,382.7,383.95,2
"550",91,16719.473,6342,1,29,1,437.225,443.8,7
"551",91,16719.473,702,1,44,9,446.15,449.25,0
"552",91,16719.473,701,1,123,25,451,470,5
"553",91,16719.473,700,1,818,30,475.1334,501,0
"554",92,35933.184,710,1,543,218,85.625,102.625,0
"555",92,35933.184,712,1,672,97,272.3,312,0
"556",93,23180.787,718,1,289,57,84.275,102.625,87
"557",93,23180.787,717,1,243,0,273.27,280.3833,0
"558",93,23180.787,717,1,484,0,282,312,0
"559",93,23180.787,716,1,47,0,471.925,487.175,0
"560",93,23180.787,715,1,14,0,496.8,501,0
"561",94,15772.221,727,1,823,600,0.0117,58.4,3
"562",94,15772.221,727,1,2519,200,66,92.875,0
"563",94,15772.221,725,1,1078,317,103.625,208.5,0
"564",94,15772.221,6298,1,270,0,247.2,250.9275,0
"565",94,15772.221,724,1,30,0,269.2,282,0
"566",94,15772.221,723,1,915,64,320.05,353.35,0
"567",94,15772.221,722,1,0,0,387.7,464,0
"568",95,8461.454,729,1,2030,600,0.0117,92.875,0
"569",95,8461.454,730,1,1515,256,103.625,237,0
"570",95,8461.454,6299,1,270,0,247.2,250.9275,0
"571",95,8461.454,731,1,30,0,269.2,282,0
"572",95,8461.454,733,1,203,0,320.05,351.5,0
"573",95,8461.454,732,1,0,0,387.7,464,0
"574",96,16347.512,740,1,2700,1500,0.0117,58.4,0
"575",96,16347.512,740,1,580,0,66,92.875,0
"576",96,16347.512,739,1,60,0,103.625,116,0
"577",96,16347.512,738,1,21,0,128.3,132.9,0
"578",96,16347.512,737,1,289,73,152.1,237,22
"579",96,16347.512,6300,1,0,0,247.2,250.9275,2
"580",96,16347.512,736,1,21,0,269.2,282,2
"581",96,16347.512,735,1,880,0,320.05,351.5,0
"582",96,16347.512,734,1,0,0,387.7,464,0
"583",97,22350.477,744,1,4345,2723,0,93.9,12
"584",97,22350.477,743,1,169,23,103.625,128.3,0
"585",97,22350.477,742,1,550,150,326.15,351.5,0
"586",97,22350.477,741,1,0,0,387.7,464,0
"587",98,13639.018,1232,1,0,0,0.0117,95.022,0
"588",98,13639.018,1225,1,8,0,98.85,197.175,11
"589",98,13639.018,1234,1,354,93,208.5,250.9275,10
"590",98,13639.018,1221,1,0,0,263,286.225,0
"591",98,13639.018,746,1,833,400,307.5,353.35,0
"592",98,13639.018,1213,1,3170,1200,446,745,4
"593",99,31960.58,758,1,261,0,88.925,102.625,75
"594",99,31960.58,756,1,840,0,278.7667,313.75,156
"595",99,31960.58,755,1,9,0,337.125,353.9666,0
"596",99,31960.58,754,1,11,0,360.425,365,0
"597",99,31960.58,753,1,38,0,383.95,386.45,0
"598",99,31960.58,752,1,10,0,433.4,440.8,0
"599",99,31960.58,751,1,99,0,446.15,450.75,0
"600",99,31960.58,750,1,10,0,456.5,459.8,0
"601",99,31960.58,749,1,87,0,471.925,487.175,0
"602",99,31960.58,748,1,29,0,496.8,501,0
"603",100,15662.214,764,1,446,9,292.14,307.5,209
"604",100,15662.214,765,1,15,0,433.4,440.8,0
"605",100,15662.214,766,1,49,0,445.2,450.75,0
"606",100,15662.214,767,1,49,0,456.5,459.352,0
"607",100,15662.214,768,1,3,0,475.775,485.4,0
"608",101,18765.24,779,1,503,0,292.14,308.5714,260
"609",101,18765.24,779,1,187,0,310,319,4
"610",101,18765.24,778,1,99,0,343.5,358.9,0
"611",101,18765.24,777,1,11,0,360.425,365,0
"612",101,18765.24,776,1,14,0,383.95,387.7,0
"613",101,18765.24,775,1,98,0,433.4,440.8,0
"614",101,18765.24,774,1,53,0,445.2,450.75,0
"615",101,18765.24,773,1,31,0,456.5,459.352,0
"616",101,18765.24,772,1,17,0,475.775,487.175,0
"617",101,18765.24,771,1,2,0,497.85,501,0
"618",102,13951.65,785,1,129,0,300.1,305.425,6
"619",103,19302.879,797,1,18,0,294.675,298.4775,2
"620",103,19302.879,796,1,311,6,299.02,304.9778,25
"621",103,19302.879,796,1,5,0,305.1056,305.2333,1
"622",103,19302.879,796,1,40,0,305.3611,306.8572,0
"623",103,19302.879,796,1,12,0,307.2857,308.5714,0
"624",103,19302.879,796,1,211,0,309.5,313.75,0
"625",103,19302.879,795,1,111,0,335,353.9666,0
"626",103,19302.879,794,1,12,0,357.05,358.9,0
"627",103,19302.879,793,1,102,0,363.475,387.7,0
"628",103,19302.879,792,1,33,0,433.4,440.8,0
"629",103,19302.879,791,1,18,0,446.15,449.25,0
"630",103,19302.879,790,1,100,61,450.75,459.8,0
"631",103,19302.879,789,1,333,45,475.775,501,0
"632",104,42831.508,806,1,30,0,310.5,312,0
"633",104,42831.508,805,1,50,0,345.5,349.5,0
"634",104,42831.508,804,1,20,0,352.7334,353.9666,8
"635",104,42831.508,803,1,0,0,356.4334,357.6666,0
"636",104,42831.508,802,1,0.5,0,363.475,370.4,0
"637",104,42831.508,801,1,35,15,377.3,383.95,12
"638",104,42831.508,800,1,45,0,456.8167,465.02,0
"639",104,42831.508,799,1,580,0,475.1334,501,14
"640",105,31310.52,809,1,56,23,323.2,325.7286,4
"641",105,31310.52,809,1,164,103,326.5714,333.82,4
"642",105,31310.52,810,1,182,68,336.4167,351.5,5
"643",105,31310.52,811,1,6,2,356.4334,360.425,0
"644",105,31310.52,813,1,3,0,363.475,366.8,14
"645",105,31310.52,814,1,500,56,383.95,433.4,9
"646",105,31310.52,815,1,18,6,434.675,440.8,0
"647",105,31310.52,816,1,38,3,445.2,449.75,8
"648",105,31310.52,817,1,269,21,450.75,465.5,6
"649",105,31310.52,818,1,403,0,471.2834,483.475,46
"650",105,31310.52,819,1,425,0,485.4,501,86
"651",106,18980.816,829,1,31,15,98.85,106.8125,91
"652",106,18980.816,828,1,210,0,273.5125,280.3833,0
"653",106,18980.816,828,1,607,0,282,312,0
"654",106,18980.816,827,1,13,0,363.475,365,0
"655",106,18980.816,826,1,76,0,449.75,464,0
"656",106,18980.816,825,1,9,0,475.775,487.175,0
"657",106,18980.816,824,1,9,0,497.85,501,0
"658",107,24147.33,832,1,1305,0,273.5125,307.7143,5
"659",107,24147.33,832,1,45,0,308.1428,313.75,0
"660",107,24147.33,833,1,72,0,343.5,351.5,0
"661",107,24147.33,834,1,30,1,363.475,365,0
"662",107,24147.33,835,1,41,1,449.25,464,0
"663",107,24147.33,836,1,52,0,475.775,485.4,0
"664",108,24900.162,845,1,790,6,282.7681,306.8572,426
"665",108,24900.162,845,1,13,0,307.2857,308.5714,14
"666",108,24900.162,845,1,34,0,310,313.75,31
"667",108,24900.162,844,1,54,0,343.5,351.5,0
"668",108,24900.162,843,1,3,0,357.05,358.9,0
"669",108,24900.162,842,1,8,0,363.475,365,0
"670",108,24900.162,841,1,15,9,456.5,464,0
"671",108,24900.162,840,1,212,91,475.775,487.175,0
"672",108,24900.162,839,1,3,0,497.85,501,0
"673",109,36884.605,849,1,135,0,309,319,175
"674",109,36884.605,850,1,149,9,337.125,353.9666,26
"675",109,36884.605,851,1,354,0,475.1334,496.8,0
"676",109,36884.605,852,1,0,0,1040,1140,0
"677",110,35317.637,854,1,2,0,310.5,312,0
"678",110,35317.637,855,1,15,0,319.714,323.2,34
"679",110,35317.637,856,1,44,9,324.675,332.05,81
"680",110,35317.637,857,1,162,19,341.375,357.6666,3
"681",110,35317.637,858,1,15,0,363.475,382.7,0
"682",110,35317.637,859,1,3,0,383.5334,384.3667,0
"683",110,35317.637,861,1,691,0,471.2834,501,35
"684",111,22483.561,866,1,100,0,1.7292,2.1586,0
"685",111,22483.561,867,1,200,150,4.0333,13.27,0
"686",111,22483.561,868,1,0,0,26.8325,62.7,0
"687",111,22483.561,870,1,440,0,83.6,116,0
"688",111,22483.561,870,1,4315,80,141.1,208.5,0
"689",111,22483.561,869,1,150,0,513,1000,0
"690",112,3617.169,872,1,25,0,0.4411,0.8705,0
"691",112,3617.169,873,1,67,0,1.7292,2.1586,0
"692",112,3617.169,875,1,10,0,2.841,3.347,0
"693",112,3617.169,876,1,10,0,4.0333,4.8998,0
"694",112,3617.169,877,1,10,0,6.7678,8.3395,0
"695",112,3617.169,878,1,10,0,14.3575,15.4325,0
"696",112,3617.169,879,1,10,0,21.0875,22.3825,0
"697",112,3617.169,880,1,44,15,56.8,66,47
"698",112,3617.169,881,1,167,0,98.85,116,15
"699",112,3617.169,883,1,120,0,122,157.3,0
"700",112,3617.169,884,1,0,0,477.7,493,0
"701",112,3617.169,884,1,3048,3048,534,586.9,0
"702",113,5619.348,896,1,40,0,1.7292,2.588,0
"703",113,5619.348,894,1,10,0,2.841,3.347,0
"704",113,5619.348,893,1,60,0,3.6,8.3395,6
"705",113,5619.348,892,1,68,0,11.62,22.3825,18
"706",113,5619.348,891,1,81,0,38.675,62.7,2
"707",113,5619.348,890,1,5,0,67.037,70.575,0
"708",113,5619.348,889,1,15,0,98.85,109.5625,0
"709",113,5619.348,888,1,150,0,109.875,122,0
"710",113,5619.348,887,1,395,0,122.3,157.3,0
"711",114,4579.147,898,1,10,0,0,0.0117,0
"712",114,4579.147,904,1,20,0,3.6,7.246,0
"713",114,4579.147,905,1,23,0,15.97,23.03,1
"714",114,4579.147,906,1,24,0,47.8,56,5
"715",114,4579.147,907,1,236,22,56.8,84.95,42
"716",114,4579.147,908,1,111,15,92.875,96.1,33
"717",115,4217.912,913,1,20,0,3.6,7.246,0
"718",115,4217.912,914,1,168,0,15.97,28.1,2
"719",115,4217.912,915,1,267,7,46.175,86.3,20
"720",115,4217.912,916,1,259,0,90.825,103.625,0
"721",116,6085.872,927,1,20,0,1.7292,2.588,0
"722",116,6085.872,925,1,80,0,3.347,8.3395,3
"723",116,6085.872,924,1,60,0,11.62,23.03,2
"724",116,6085.872,923,1,100,0,36.825,62.7,68
"725",116,6085.872,922,1,250,0,98.85,103.625,0
"726",116,6085.872,921,1,50,0,109.875,121.7,0
"727",116,6085.872,920,1,180,0,122.3,157.3,0
"728",117,3398.422,931,1,13,0,1.7292,2.588,0
"729",117,3398.422,933,1,32,0,2.841,10.5265,51
"730",117,3398.422,934,1,2,0,13.82,23.03,14
"731",117,3398.422,935,1,50,0,36.825,64.9,5
"732",117,3398.422,936,1,15,0,95,96.1,0
"733",117,3398.422,937,1,15,0,98.85,103.625,0
"734",117,3398.422,938,1,165,0,109.875,116,0
"735",117,3398.422,939,1,130,0,122,157.3,0
"736",118,4235.743,946,1,20,0,1.7292,2.588,0
"737",118,4235.743,955,1,70,0,2.841,8.3395,13
"738",118,4235.743,954,1,65,0,11.62,24.2975,5
"739",118,4235.743,953,1,54,0,36.825,62.7,18
"740",118,4235.743,952,1,15,0,95,96.1,0
"741",118,4235.743,951,1,15,0,98.85,103.625,0
"742",118,4235.743,950,1,180,0,109.875,116,0
"743",118,4235.743,949,1,165,0,122,157.3,0
"744",119,10564.617,957,1,6,0,1.9439,2.588,0
"745",119,10564.617,958,1,17,0,2.841,8.3395,5
"746",119,10564.617,959,1,16,0,53.95,59.2,1
"747",119,10564.617,960,1,20,0,90.825,94.857,0
"748",119,10564.617,961,1,15,0,95.187,95.55,0
"749",119,10564.617,962,1,105,0,98.85,103.625,0
"750",119,10564.617,963,1,105,0,109.875,121.7,0
"751",119,10564.617,964,1,6,0,122.3,157.3,0
"752",120,8488.37,969,1,25,0,1.7292,2.588,13
"753",120,8488.37,982,1,157,20,3.347,8.3395,29
"754",120,8488.37,981,1,91,10,17.0875,22.3825,0
"755",120,8488.37,980,1,80,70,34.875,62.7,0
"756",120,8488.37,979,1,32,0,74.975,83.6,0
"757",120,8488.37,978,1,10,0,84.275,87.175,0
"758",120,8488.37,977,1,83,15,90.825,96.1,0
"759",120,8488.37,975,1,350,106,98.85,103.625,0
"760",120,8488.37,974,1,290,30,109.875,116,0
"761",120,8488.37,973,1,240,0,122,157.3,0
"762",121,9842.201,983,1,6,0,0.0088,0.0117,0
"763",121,9842.201,999,1,62,6,0.527,2.1586,0
"764",121,9842.201,995,1,200,0,3.6,10.5265,0
"765",121,9842.201,994,1,350,0,11.62,22.3825,0
"766",121,9842.201,993,1,75,0,34.875,62.7,0
"767",121,9842.201,992,1,15,0,67.037,70.575,0
"768",121,9842.201,991,1,61,0,74.975,83.6,0
"769",121,9842.201,990,1,30,0,84.275,87.175,0
"770",121,9842.201,989,1,31,0,95,96.1,0
"771",121,9842.201,988,1,15,0,98.85,103.625,0
"772",121,9842.201,987,1,365,152,109.875,116,0
"773",121,9842.201,986,1,640,213,122,157.3,0
"774",121,9842.201,984,1,0,0,443.8,724.6,0
"775",122,6514.651,1002,1,10,0,0,2.588,0
"776",122,6514.651,1003,1,20,0,3.6,4.8998,11
"777",122,6514.651,1004,1,63,0,90.825,96.1,0
"778",122,6514.651,1006,1,98,0,98.85,103.625,0
"779",123,3883.866,1008,1,30,0,0,2.588,0
"780",123,3883.866,1009,1,81,0,3.6,4.8998,0
"781",123,3883.866,1011,1,50,0,13.82,17.0875,0
"782",123,3883.866,1012,1,22,0,40.425,42.925,0
"783",123,3883.866,1013,1,7,0,47.8,56,0
"784",123,3883.866,1014,1,16,0,58.4,66,0
"785",123,3883.866,1015,1,40,0,74.975,83.6,0
"786",123,3883.866,1016,1,22,0,84.275,88.925,0
"787",123,3883.866,1017,1,103,0,90.825,96.1,0
"788",123,3883.866,1019,1,275,0,98.85,103.625,0
"789",123,3883.866,1020,1,114,0,109.875,116,0
"790",123,3883.866,1021,1,64,0,122,157.3,0
"791",124,11758.962,1022,1,44,0,0,2.588,1
"792",124,11758.962,1023,1,72,0,3.6,4.8998,0
"793",124,11758.962,1024,1,143,0,13.82,17.0875,0
"794",124,11758.962,1025,1,106,0,40.425,42.925,0
"795",124,11758.962,1026,1,9,0,47.8,56,0
"796",124,11758.962,1027,1,23,0,58.4,66,0
"797",124,11758.962,1028,1,50,0,67.037,70.575,0
"798",124,11758.962,1029,1,64,0,74.975,83.6,0
"799",124,11758.962,1030,1,48,0,84.275,87.175,0
"800",124,11758.962,1031,1,191,0,90.825,96.1,0
"801",124,11758.962,1033,1,335,0,98.85,103.625,0
"802",124,11758.962,1034,1,332,0,109.875,116,0
"803",124,11758.962,1035,1,143,0,122,157.3,0
"804",124,11758.962,1036,1,0,0,513,2500,0
"805",125,7768.238,1037,1,12,0,0,2.588,5
"806",125,7768.238,1038,1,46,0,3.6,4.8998,9
"807",125,7768.238,1039,1,53,0,13.82,17.0875,4
"808",125,7768.238,1040,1,57,0,40.425,42.925,2
"809",125,7768.238,1041,1,36,0,58.4,66,0
"810",125,7768.238,1042,1,27,0,67.037,70.575,0
"811",125,7768.238,1043,1,27,0,74.975,83.6,0
"812",125,7768.238,1044,1,106,0,84.275,87.175,0
"813",125,7768.238,1045,1,157,0,90.825,96.1,0
"814",125,7768.238,1047,1,290,0,98.85,103.625,0
"815",125,7768.238,1048,1,49,0,109.875,116,0
"816",126,9754.054,1050,1,7,0,0,2.588,0
"817",126,9754.054,1051,1,2,0,3.6,4.8998,15
"818",126,9754.054,1054,1,45,0,84.275,87.175,0
"819",126,9754.054,1055,1,35,0,90.825,95.022,0
"820",126,9754.054,1053,1,51,0,98.85,103.625,0
"821",127,15007.202,1056,1,18,0,0,0.8705,8
"822",127,15007.202,1058,1,8,0,1.9439,2.841,11
"823",127,15007.202,1060,1,40,0,3.6,8.704,48
"824",127,15007.202,1059,1,20,0,14.3575,17.0875,0
"825",127,15007.202,1061,1,22,0,23.03,29.55,8
"826",127,15007.202,1062,1,25,0,40.425,43.4666,64
"827",127,15007.202,1063,1,35,0,58.4,66,0
"828",127,15007.202,1064,1,63,0,66.7015,86.8833,43
"829",127,15007.202,1065,1,75,0,98.85,103.625,0
"830",128,12245.027,1067,1,18,0,0,2.588,3
"831",128,12245.027,1068,1,22,0,3.6,4.8998,3
"832",128,12245.027,1082,1,37,0,13.82,17.0875,0
"833",128,12245.027,1081,1,165,0,24.2975,29.55,5
"834",128,12245.027,1080,1,190,0,40.425,42.925,5
"835",128,12245.027,1079,1,50,0,47.8,56,0
"836",128,12245.027,1078,1,34,0,58.4,66,0
"837",128,12245.027,1077,1,56,0,67.037,70.575,0
"838",128,12245.027,1076,1,108,0,74.975,83.6,0
"839",128,12245.027,1075,1,83,0,84.275,87.175,0
"840",128,12245.027,1074,1,207,0,90.825,96.1,0
"841",128,12245.027,1072,1,144,0,98.85,103.625,0
"842",128,12245.027,1071,1,283,0,109.875,122,0
"843",128,12245.027,1070,1,103,0,125,157.3,0
"844",129,3465.094,1089,1,27,0,3.6,7.246,0
"845",129,3465.094,1090,1,15,0,15.97,23.03,0
"846",129,3465.094,1091,1,5,0,53.95,56.72,7
"847",129,3465.094,1092,1,123,39,56.88,86.3,45
"848",129,3465.094,1093,1,50,0,90.825,109.875,2
"849",130,6682.657,1094,1,5,0,0,0.0117,0
"850",130,6682.657,1097,1,27,0,3.6,7.246,0
"851",130,6682.657,1098,1,152,0,15.97,28.1,0
"852",130,6682.657,1099,1,201,34,38.675,86.3,0
"853",130,6682.657,1100,1,777,31,90.825,103.625,2
"854",131,3300.173,1106,1,12,1,3.6,7.246,0
"855",131,3300.173,1107,1,152,10,15.97,23.03,22
"856",131,3300.173,1108,1,109,46,56.8,86.3,38
"857",131,3300.173,1109,1,200,0,90.825,103.625,0
"858",132,6998.636,1111,1,10,0,0,0.0117,0
"859",132,6998.636,1113,1,272,15,3.6,11.62,41
"860",132,6998.636,1114,1,289,10,15.97,28.1,0
"861",132,6998.636,1115,1,1422,12,38.675,113,0
"862",133,2147.475,1117,1,25,0,0,0.0117,0
"863",133,2147.475,1119,1,45,26,67.525,84.275,66
"864",134,1856.044,1122,1,25,0,0,0.0117,0
"865",134,1856.044,1124,1,80,25,58.4,84.275,8
"866",135,943.862,1127,1,30,0,0,0.0117,0
"867",135,943.862,1129,1,30,20,15.4325,20.44,1
"868",135,943.862,1130,1,135,65,41.3,84.275,1
"869",136,2139.558,1135,1,170,125,5.333,24.2975,0
"870",136,2139.558,1136,1,295,60,41.3,84.275,1
"871",137,4411.7,1143,1,230,150,5.333,20.44,0
"872",137,4411.7,1142,1,380,195,41.3,84.275,1
"873",138,4901.307,1145,1,15,0,0,0.0117,0
"874",138,4901.307,1146,1,20,10,0.4411,0.8705,1
"875",138,4901.307,1147,1,570,350,4.8998,24.2975,0
"876",138,4901.307,1148,1,560,305,41.3,84.275,0
"877",139,8599.995,1152,1,1200,0,0.0029,15.97,0
"878",139,8599.995,1153,1,285,0,21.0875,24.2975,0
"879",139,8599.995,1154,1,400,0,32.45,56.8,0
"880",139,8599.995,1155,1,17800,0,67.525,249.685,0
"881",140,4993.399,1157,1,40,0,0,0.0117,0
"882",140,4993.399,1160,1,15,0,15.4325,20.44,4
"883",140,4993.399,1161,1,49,0,56,64.9,18
"884",140,4993.399,1162,1,70,0,67.525,86.3,32
"885",141,4440.757,1165,1,30,0,0,0.0117,0
"886",141,4440.757,1173,1,98,0,6.7678,20.44,216
"887",141,4440.757,1172,1,0,0,26.8325,33.9,0
"888",141,4440.757,1171,1,158,57,36.825,59.2,43
"889",141,4440.757,1170,1,325,0,110.9166,129.4,9
"890",141,4440.757,1169,1,0,0,201.3,247.2,0
"891",142,3721.349,1174,1,10,0,0,0.0117,0
"892",142,3721.349,1179,1,90,0,0.6558,2.9253,0
"893",142,3721.349,1178,1,435,0,4.8998,20.44,0
"894",142,3721.349,1176,1,240,0,28.1,86.3,0
"895",142,3721.349,1177,1,1840,0,95.022,139.8,0
"896",143,17626.26,1180,1,5,0,0,2.588,3
"897",143,17626.26,1181,1,24,0,24.2975,29.55,6
"898",143,17626.26,1182,1,25,0,40.425,42.925,55
"899",143,17626.26,1183,1,20,0,58.4,66,0
"900",143,17626.26,1184,1,81,0,67.037,70.575,0
"901",143,17626.26,1185,1,83,0,74.975,83.6,0
"902",143,17626.26,1186,1,102,0,84.275,87.175,0
"903",143,17626.26,1187,1,57,0,90.825,95.022,0
"904",143,17626.26,1188,1,43,0,98.85,103.625,0
"905",144,23813.109,1198,1,13,0,0,0.0117,0
"906",144,23813.109,1197,1,5,2,0.4411,0.8705,3
"907",144,23813.109,1195,1,16,4,1.7292,2.1586,40
"908",144,23813.109,1194,1,58,7,2.841,3.347,10
"909",144,23813.109,1193,1,12,0,4.0333,4.8998,6
"910",144,23813.109,1191,1,323,0,67.037,83.6,28
"911",145,19089.719,1199,1,173,0,34.875,66,39
"912",145,19089.719,1203,1,159,0,80.725,83.6,0
"913",146,23836.676,1206,1,38,1,0,0.6558,9
"914",146,23836.676,1208,1,6,3,1.7292,2.1586,4
"915",146,23836.676,1209,1,15,0,3.6,5.0442,16
"916",146,23836.676,1210,1,56,0,11.62,15.97,1
"917",146,23836.676,1211,1,1,0,21.0875,22.3825,0
"918",146,23836.676,1212,1,124,0,23.03,28.1,30
"919",146,23836.676,1214,1,126,5,34.875,46.175,66
"920",146,23836.676,1215,1,119,0,47.8,66,7
"921",146,23836.676,1216,1,323,0,67.037,83.6,0
"922",146,23836.676,1217,1,59,0,95.022,99.411,0
"923",146,23836.676,1218,1,89,0,208.5,252.17,0
"924",147,12320.818,1223,1,176,0,34.55,66,5
"925",148,23988.039,1226,1,405,152,307,309.4286,0
"926",148,23988.039,1226,1,730,24,310.2857,310.7143,0
"927",148,23988.039,1226,1,4852,0,311.5714,323.2,36
"928",148,23988.039,1227,1,286,0,325.1667,382.7,26
"929",148,23988.039,1228,1,25,0,393.3,410.8,0
"930",148,23988.039,1229,1,112,0,427.4,450,0
"931",148,23988.039,1231,1,1619,305,456.7375,496.8,0
"932",149,27148.082,1233,1,3245,300,96.1,197.175,31
"933",149,27148.082,1236,1,50,0,208.5,213.375,0
"934",149,27148.082,1236,1,690,0,245.9,250.9275,0
"935",149,27148.082,1235,1,1060,0,263,349.5,0
"936",150,13834.367,1240,1,2731,1488,64.9,95.022,16
"937",150,13834.367,1240,1,8426,3673,95.55,197.175,6
"938",150,13834.367,1238,1,15,0,208.5,213.375,0
"939",150,13834.367,1238,1,300,0,245.9,248.4425,0
"940",150,13834.367,1239,1,4600,100,263,357.05,0
"941",151,19714.719,1250,1,99,0,64.9,95.022,0
"942",151,19714.719,1250,1,1840,0,95.55,113,0
"943",151,19714.719,1249,1,300,0,132.9,138.075,0
"944",151,19714.719,1248,1,25,0,168.8,197.175,19
"945",151,19714.719,1247,1,170,0,206.7,250.9275,0
"946",151,19714.719,1246,1,100,0,269.2,286.225,0
"947",151,19714.719,1245,1,1715,870,317.25,353.35,7
"948",151,19714.719,1244,1,1760,0,360.425,366.8,0
"949",151,19714.719,1244,1,800,500,374.75,380.2333,0
"950",151,19714.719,1243,1,600,0,381.775,424.1,8
"951",152,23265.152,1253,1,750,0,100.5,113,0
"952",152,23265.152,1254,1,637,0,125,143.7,4
"953",152,23265.152,1255,1,300,240,245.9,250.9275,0
"954",152,23265.152,1256,1,20,0,263,286.225,0
"955",152,23265.152,1257,1,1370,670,310.5,353.35,0
"956",152,23265.152,1261,1,0,0,381.775,408.4,0
"957",152,23265.152,1259,1,3900,1400,450.25,534,0
"958",152,23265.152,1258,1,650,300,598.375,619.03,0
"959",153,10900.287,1262,1,120,0,206.7,286.225,0
"960",153,10900.287,1265,1,300,5,322.15,341.375,1
"961",153,10900.287,1266,1,450,0,351.5,381.775,4
"962",154,38669.23,1270,1,80,0,168.3,252.17,0
"963",154,38669.23,1270,1,130,0,312,351.5,0
"964",154,38669.23,1269,1,300,0,363.475,383.95,0
"965",155,60249.617,1272,1,65,30,138.075,247.2,11
"966",155,60249.617,1272,1,3490,138,313.75,389.1,44
"967",156,5805.047,1279,1,516,324,300.1,317.25,10
"968",156,5805.047,1280,1,292,150,326.15,343.5,1
